epoch, time, loss1, loss2, loss3, loss4, total_loss
59, 8.543, 0.0441031754, 0.0051913331, 0.0003462255, 0.3371240497, 0.0496407337
60, 8.697, 0.0425998308, 0.0052561932, 0.0003506251, 0.3360010087, 0.0482066497
61, 8.836, 0.0422908776, 0.0052692615, 0.0004305906, 0.3335252106, 0.0479907319
62, 8.983, 0.0394556895, 0.0051384354, 0.0002918541, 0.3318428993, 0.0448859781
63, 9.118, 0.0410331376, 0.0050401059, 0.0002500869, 0.3355487585, 0.0463233292
64, 9.267, 0.0406706072, 0.0051414594, 0.0003659106, 0.3397615850, 0.0461779758
65, 9.410, 0.0413931943, 0.0051131030, 0.0003015044, 0.3373037875, 0.0468077995
66, 9.569, 0.0408356376, 0.0050283908, 0.0001865836, 0.3379352391, 0.0460506119
67, 9.710, 0.0394424871, 0.0050807451, 0.0002315077, 0.3366950452, 0.0447547399
68, 9.851, 0.0399417244, 0.0050264057, 0.0002309545, 0.3386885822, 0.0451990813
69, 9.986, 0.0391598679, 0.0049738507, 0.0001570197, 0.3362834454, 0.0442907400
70, 10.127, 0.0390106030, 0.0049344618, 0.0001331941, 0.3371926546, 0.0440782607
71, 10.287, 0.0389680788, 0.0049644080, 0.0001808419, 0.3343692422, 0.0441133268
72, 10.447, 0.0379457884, 0.0049080336, 0.0001413817, 0.3371541202, 0.0429952033
73, 10.576, 0.0374474376, 0.0048573348, 0.0000912792, 0.3349859118, 0.0423960537
74, 10.722, 0.0380512439, 0.0049097738, 0.0000943398, 0.3396703303, 0.0430553555
75, 10.867, 0.0377703719, 0.0049537271, 0.0001022649, 0.3458991051, 0.0428263657
76, 10.997, 0.0376644507, 0.0048401076, 0.0000901022, 0.3426328301, 0.0425946601
77, 11.131, 0.0370776951, 0.0047627836, 0.0000706030, 0.3425958753, 0.0419110805
78, 11.296, 0.0363107286, 0.0048018177, 0.0000842526, 0.3419055343, 0.0411967970
79, 11.436, 0.0365850031, 0.0048339362, 0.0000741546, 0.3437357843, 0.0414930955
80, 11.582, 0.0359884575, 0.0048179100, 0.0000675590, 0.3408130109, 0.0408739261
81, 11.710, 0.0352909416, 0.0047824359, 0.0000688003, 0.3411542475, 0.0401421748
82, 11.874, 0.0365298204, 0.0047680670, 0.0000681298, 0.3425945044, 0.0413660146
83, 12.026, 0.0355978683, 0.0046918285, 0.0000608039, 0.3415521383, 0.0403505005
84, 12.154, 0.0357834399, 0.0046501509, 0.0000560148, 0.3425705135, 0.0404896028
85, 12.294, 0.0338326842, 0.0046167308, 0.0000536488, 0.3424641490, 0.0385030620
86, 12.497, 0.0359255113, 0.0045998157, 0.0000541929, 0.3411028087, 0.0405795202
87, 12.653, 0.0346116126, 0.0045854887, 0.0000454350, 0.3429559171, 0.0392425358
88, 12.822, 0.0340723731, 0.0046066898, 0.0000424546, 0.3432492316, 0.0387215167
89, 12.981, 0.0344317295, 0.0046214201, 0.0000460627, 0.3471887410, 0.0390992127
90, 13.163, 0.0343820564, 0.0044994713, 0.0000444184, 0.3429406285, 0.0389259458
91, 13.322, 0.0326346681, 0.0043905065, 0.0000397688, 0.3423561156, 0.0370649435
92, 13.494, 0.0337384418, 0.0044295308, 0.0000517956, 0.3432496488, 0.0382197686
93, 13.647, 0.0340193547, 0.0044238158, 0.0000440921, 0.3427743018, 0.0384872630
94, 13.810, 0.0329777785, 0.0043868246, 0.0000447581, 0.3424174190, 0.0374093615
95, 13.962, 0.0326244310, 0.0043296022, 0.0000482212, 0.3426073194, 0.0370022543
96, 14.138, 0.0331020541, 0.0042946124, 0.0000402601, 0.3428792953, 0.0374369249
97, 14.280, 0.0327712409, 0.0043841708, 0.0000480419, 0.3416056931, 0.0372034535
98, 14.427, 0.0327543654, 0.0043856408, 0.0000508934, 0.3439970315, 0.0371908993
99, 14.574, 0.0318291262, 0.0043228944, 0.0000449581, 0.3401689827, 0.0361969769
100, 14.718, 0.0316689685, 0.0042264531, 0.0000442874, 0.3425316513, 0.0359397084
101, 14.888, 0.0319064409, 0.0042288024, 0.0000587806, 0.3434960842, 0.0361940227
102, 15.046, 0.0316907279, 0.0042318087, 0.0000564974, 0.3418500125, 0.0359790325
103, 15.185, 0.0317505077, 0.0041752625, 0.0000409405, 0.3417268395, 0.0359667093
104, 15.344, 0.0312682353, 0.0041783266, 0.0000484111, 0.3441230357, 0.0354949720
105, 15.490, 0.0304255802, 0.0041708029, 0.0000453407, 0.3428813815, 0.0346417241
106, 15.646, 0.0311732236, 0.0040976773, 0.0000433051, 0.3426277936, 0.0353142060
107, 15.803, 0.0303942431, 0.0041342555, 0.0000424616, 0.3450087607, 0.0345709585
108, 15.954, 0.0309382360, 0.0041267038, 0.0000507040, 0.3455459774, 0.0351156443
109, 16.109, 0.0302779377, 0.0041201967, 0.0000497034, 0.3421221077, 0.0344478376
110, 16.247, 0.0291317794, 0.0040622456, 0.0000540940, 0.3451019228, 0.0332481191
111, 16.388, 0.0304771420, 0.0039770328, 0.0000521726, 0.3431042135, 0.0345063470
112, 16.539, 0.0298989769, 0.0039960616, 0.0000566774, 0.3455761373, 0.0339517146
113, 16.681, 0.0295785312, 0.0039969264, 0.0000487085, 0.3450036347, 0.0336241648
114, 16.840, 0.0287709534, 0.0039356635, 0.0000441107, 0.3453469872, 0.0327507295
115, 16.969, 0.0292331986, 0.0039684726, 0.0000477462, 0.3451583982, 0.0332494192
116, 17.114, 0.0280864779, 0.0039416137, 0.0000550686, 0.3417328298, 0.0320831574
117, 17.264, 0.0287784655, 0.0038393184, 0.0000569554, 0.3499054611, 0.0326747410
118, 17.397, 0.0283185486, 0.0038202014, 0.0000539764, 0.3425747156, 0.0321927257
119, 17.533, 0.0287329648, 0.0038099121, 0.0000504647, 0.3434237838, 0.0325933434
120, 17.671, 0.0288940463, 0.0038586915, 0.0000514806, 0.3445033729, 0.0328042172
121, 17.850, 0.0276827533, 0.0038813734, 0.0000513638, 0.3455623686, 0.0316154920
122, 17.989, 0.0277771223, 0.0038694958, 0.0000484634, 0.3448534012, 0.0316950791
123, 18.120, 0.0277377851, 0.0038270366, 0.0000498504, 0.3446980417, 0.0316146724
124, 18.246, 0.0273151677, 0.0037919111, 0.0000533529, 0.3463248014, 0.0311604328
125, 18.389, 0.0270847362, 0.0037406739, 0.0000553942, 0.3433618546, 0.0308808051
126, 18.529, 0.0284771733, 0.0036840611, 0.0000558710, 0.3470496833, 0.0322171077
