epoch, time, loss1, loss2, loss3, loss4, total_loss
59, 12.166, 0.0558703169, 0.0069242562, 0.0000236467, 0.3249691129, 0.0628182217
60, 12.347, 0.0563172176, 0.0070535117, 0.0000267400, 0.3250606656, 0.0633974671
61, 12.529, 0.0584677309, 0.0072704223, 0.0000272979, 0.3265465796, 0.0657654554
62, 12.712, 0.0571814813, 0.0074469429, 0.0000321125, 0.3285962939, 0.0646605343
63, 12.934, 0.0529525094, 0.0075065340, 0.0000536216, 0.3277747035, 0.0605126657
64, 13.145, 0.0574359819, 0.0074840840, 0.0000529527, 0.3278076053, 0.0649730191
65, 13.425, 0.0511234328, 0.0074333674, 0.0000652207, 0.3246394694, 0.0586220212
66, 13.636, 0.0549830906, 0.0074595581, 0.0000635705, 0.3264527619, 0.0625062212
67, 13.806, 0.0534311607, 0.0074717477, 0.0000553566, 0.3238174617, 0.0609582663
68, 14.019, 0.0575067028, 0.0075608687, 0.0000559962, 0.3234935105, 0.0651235729
69, 14.209, 0.0572087988, 0.0076138875, 0.0000582803, 0.3261525035, 0.0648809671
70, 14.390, 0.0530024320, 0.0078063286, 0.0000909314, 0.3242170811, 0.0608996898
71, 14.580, 0.0528586358, 0.0077966894, 0.0001338984, 0.3238121867, 0.0607892238
72, 14.805, 0.0518748164, 0.0076750992, 0.0003371599, 0.3241778612, 0.0598870777
73, 14.998, 0.0526790321, 0.0076843416, 0.0002738565, 0.3235776722, 0.0606372319
74, 15.185, 0.0535347685, 0.0076611158, 0.0002847301, 0.3282201886, 0.0614806153
75, 15.375, 0.0527812988, 0.0077382280, 0.0000680113, 0.3237701058, 0.0605875403
76, 15.577, 0.0527712144, 0.0078379866, 0.0000591630, 0.3244729340, 0.0606683604
77, 15.775, 0.0508041978, 0.0079036374, 0.0000712052, 0.3264404833, 0.0587790385
78, 15.979, 0.0536455512, 0.0079219658, 0.0000406367, 0.3251534998, 0.0616081506
79, 16.164, 0.0481776968, 0.0080440054, 0.0000278405, 0.3235658705, 0.0562495403
80, 16.410, 0.0475319102, 0.0080947317, 0.0000220507, 0.3240538239, 0.0556486920
81, 16.652, 0.0506993979, 0.0080415001, 0.0000176554, 0.3249975443, 0.0587585531
82, 16.834, 0.0488316864, 0.0079813814, 0.0000157572, 0.3232019246, 0.0568288267
83, 17.068, 0.0515157990, 0.0079241786, 0.0000260667, 0.3282305598, 0.0594660453
84, 17.241, 0.0457100719, 0.0079232873, 0.0000212667, 0.3243092000, 0.0536546260
85, 17.435, 0.0489866883, 0.0079760505, 0.0000163568, 0.3243955672, 0.0569790974
86, 17.639, 0.0469809324, 0.0080938572, 0.0000147367, 0.3259194791, 0.0550895259
87, 17.878, 0.0477805212, 0.0080281459, 0.0000211811, 0.3236624599, 0.0558298491
88, 18.048, 0.0457568429, 0.0080968989, 0.0000245033, 0.3239364028, 0.0538782477
