epoch, time, loss1, loss2, loss3, loss4, total_loss
53, 26.794, 0.0618635379, 0.0022306154, 0.0000177016, 0.3773883879, 0.0843467116
54, 27.272, 0.0628303736, 0.0022343968, 0.0000133132, 0.3728953600, 0.0853074715
55, 27.754, 0.0670742318, 0.0022360345, 0.0000121577, 0.3970821202, 0.0895561576
56, 28.237, 0.0603494085, 0.0022358836, 0.0000112982, 0.3806854486, 0.0828212276
57, 28.722, 0.0548782237, 0.0022348284, 0.0000105438, 0.3570488691, 0.0773319453
58, 29.204, 0.0565250665, 0.0022343143, 0.0000097496, 0.3552649617, 0.0789657086
59, 29.792, 0.0588408634, 0.0022344689, 0.0000093343, 0.3635419607, 0.0812788904
60, 30.272, 0.0530255847, 0.0022348207, 0.0000089676, 0.3635233641, 0.0754634663
61, 30.751, 0.0564609542, 0.0022346943, 0.0000087009, 0.3673584163, 0.0788949057
62, 31.232, 0.0585022494, 0.0022377267, 0.0000079188, 0.3973346949, 0.0809587017
63, 31.712, 0.0570501052, 0.0022413533, 0.0000071557, 0.3938700259, 0.0795351937
64, 32.193, 0.0525156707, 0.0022440930, 0.0000064915, 0.3512232006, 0.0750215128
65, 32.677, 0.0580092221, 0.0022435552, 0.0000053096, 0.3865682483, 0.0804978684
66, 33.159, 0.0533426329, 0.0022449829, 0.0000045569, 0.3657541871, 0.0758380294
67, 33.640, 0.0549620427, 0.0022461165, 0.0000037184, 0.3696794212, 0.0774603933
68, 34.123, 0.0529229157, 0.0022455349, 0.0000033996, 0.3680487871, 0.0754122660
69, 34.605, 0.0493462831, 0.0022453165, 0.0000031259, 0.3613743484, 0.0718307123
70, 35.091, 0.0543664061, 0.0022470371, 0.0000028970, 0.3776595294, 0.0768657476
71, 35.575, 0.0517547391, 0.0022480425, 0.0000026334, 0.3679775894, 0.0742614940
72, 36.061, 0.0503109284, 0.0022478700, 0.0000023923, 0.3648883700, 0.0728135481
73, 36.540, 0.0552256219, 0.0022468299, 0.0000026924, 0.3833860457, 0.0777208507
74, 37.025, 0.0531735346, 0.0022471522, 0.0000017477, 0.3863954842, 0.0756625384
75, 37.505, 0.0497031584, 0.0022451556, 0.0000019660, 0.3585700095, 0.0721743777
76, 37.987, 0.0523979589, 0.0022411051, 0.0000021432, 0.3788812757, 0.0748304427
77, 38.472, 0.0560279489, 0.0022384773, 0.0000023365, 0.3441416919, 0.0784360915
78, 38.952, 0.0514295734, 0.0022387842, 0.0000027131, 0.3795561194, 0.0738445446
79, 39.437, 0.0564870089, 0.0022379993, 0.0000026001, 0.3810729682, 0.0788930058
80, 39.917, 0.0493603759, 0.0022351525, 0.0000016510, 0.3466320038, 0.0717284083
81, 40.496, 0.0506613366, 0.0022326771, 0.0000008899, 0.3700117767, 0.0729970038
82, 40.980, 0.0475040860, 0.0022322617, 0.0000007066, 0.3449529707, 0.0698337704
83, 41.467, 0.0481520817, 0.0022305425, 0.0000006597, 0.3608724475, 0.0704640970
84, 41.953, 0.0511240400, 0.0022295821, 0.0000006366, 0.3616370261, 0.0734262243
85, 42.431, 0.0433035009, 0.0022272069, 0.0000007487, 0.3402045667, 0.0655830577
86, 42.914, 0.0515035689, 0.0022251247, 0.0000007272, 0.3622901142, 0.0737620890
87, 43.402, 0.0515068471, 0.0022243196, 0.0000010057, 0.3731667697, 0.0737600997
88, 43.883, 0.0475354716, 0.0022203277, 0.0000008378, 0.3372557461, 0.0697471276
89, 44.372, 0.0489844158, 0.0022147463, 0.0000005066, 0.3620863855, 0.0711369440
90, 44.857, 0.0510901548, 0.0022120157, 0.0000005042, 0.3744944632, 0.0732153580
91, 45.342, 0.0450735949, 0.0022113731, 0.0000009953, 0.3492842615, 0.0671972781
92, 45.820, 0.0476961397, 0.0022082699, 0.0000018033, 0.3588554561, 0.0697968677
93, 46.300, 0.0448559038, 0.0022021851, 0.0000010528, 0.3528411388, 0.0668882802
94, 46.783, 0.0464666635, 0.0021975853, 0.0000009170, 0.3424631059, 0.0684516877
95, 47.267, 0.0504824705, 0.0021946265, 0.0000008871, 0.3743760884, 0.0724376068
96, 47.748, 0.0500932001, 0.0021957732, 0.0000011468, 0.3830857277, 0.0720623955
97, 48.233, 0.0509887747, 0.0021940104, 0.0000014473, 0.3701555431, 0.0729433522
98, 48.714, 0.0491808094, 0.0021886518, 0.0000009882, 0.3658995628, 0.0710772052
99, 49.294, 0.0495628156, 0.0021833053, 0.0000007201, 0.3608052433, 0.0714030713
100, 49.776, 0.0443439670, 0.0021799400, 0.0000006663, 0.3327611387, 0.0661500245
101, 50.272, 0.0417116508, 0.0021765998, 0.0000007741, 0.3311426342, 0.0634853914
102, 50.754, 0.0433352813, 0.0021722298, 0.0000009448, 0.3369324207, 0.0650670230
103, 51.232, 0.0419284590, 0.0021703008, 0.0000009684, 0.3238065243, 0.0636411533
104, 51.715, 0.0426672995, 0.0021675189, 0.0000010362, 0.3575250208, 0.0643528551
105, 52.199, 0.0468647368, 0.0021632097, 0.0000012767, 0.3581943214, 0.0685096085
106, 52.679, 0.0449449942, 0.0021570262, 0.0000015377, 0.3359393477, 0.0665306300
107, 53.163, 0.0435784161, 0.0021489908, 0.0000015082, 0.3368695974, 0.0650833994
108, 53.649, 0.0429332852, 0.0021418280, 0.0000011957, 0.3536948562, 0.0643635243
109, 54.135, 0.0428977720, 0.0021369013, 0.0000011343, 0.3447029293, 0.0642781258
110, 54.619, 0.0507097133, 0.0021329036, 0.0000012428, 0.3628126085, 0.0720511749
111, 55.105, 0.0486475900, 0.0021292137, 0.0000015529, 0.3538537323, 0.0699552521
112, 55.589, 0.0488613434, 0.0021239496, 0.0000017829, 0.3624974787, 0.0701186731
113, 56.071, 0.0443384163, 0.0021172590, 0.0000013721, 0.3636443913, 0.0655247271
114, 56.555, 0.0490195937, 0.0021098731, 0.0000011331, 0.3744936883, 0.0701296553
115, 57.037, 0.0465572700, 0.0021033732, 0.0000013326, 0.3674498796, 0.0676043332
116, 57.519, 0.0426024497, 0.0020955259, 0.0000012869, 0.3279319108, 0.0635705739
117, 58.005, 0.0438387655, 0.0020867619, 0.0000009544, 0.3397833407, 0.0647159293
118, 58.487, 0.0415790863, 0.0020779273, 0.0000012755, 0.3460117579, 0.0623711161
119, 58.971, 0.0450049452, 0.0020721839, 0.0000019007, 0.3536037505, 0.0657457933
120, 59.452, 0.0397427268, 0.0020660749, 0.0000020697, 0.3185972869, 0.0604241714
121, 60.041, 0.0444165878, 0.0020589742, 0.0000019515, 0.3415670693, 0.0650258437
122, 60.529, 0.0406675301, 0.0020509169, 0.0000020335, 0.3264116347, 0.0611970350
123, 61.014, 0.0462916344, 0.0020416786, 0.0000016376, 0.3701047301, 0.0667247996
124, 61.491, 0.0410539433, 0.0020327771, 0.0000018637, 0.3390367329, 0.0614003502
125, 61.973, 0.0426229052, 0.0020232573, 0.0000016639, 0.3475050628, 0.0628721192
126, 62.452, 0.0401962958, 0.0020128407, 0.0000018762, 0.3255522251, 0.0603434630
127, 62.935, 0.0426298268, 0.0020021438, 0.0000019809, 0.3569814861, 0.0626710728
128, 63.416, 0.0398032814, 0.0019919954, 0.0000016564, 0.3312188089, 0.0597397983
129, 63.909, 0.0466080420, 0.0019817427, 0.0000014883, 0.3709163070, 0.0664403588
130, 64.390, 0.0444293767, 0.0019732101, 0.0000015296, 0.3653279543, 0.0641767755
131, 64.877, 0.0398544520, 0.0019643225, 0.0000016897, 0.3287155032, 0.0595145747
132, 65.359, 0.0426498316, 0.0019525257, 0.0000017485, 0.3462702334, 0.0621925741
133, 65.842, 0.0382424295, 0.0019391549, 0.0000015773, 0.3211556971, 0.0576497540
134, 66.328, 0.0471540540, 0.0019271668, 0.0000013423, 0.3548731506, 0.0664391518
135, 66.810, 0.0451591387, 0.0019186356, 0.0000013364, 0.3605960310, 0.0643588603
136, 67.292, 0.0416986309, 0.0019084562, 0.0000016652, 0.3142486811, 0.0607998446
137, 67.772, 0.0433569066, 0.0018949342, 0.0000020270, 0.3778266311, 0.0623265170
138, 68.251, 0.0443527624, 0.0018803208, 0.0000021999, 0.3386894464, 0.0631779730
139, 68.837, 0.0465330780, 0.0018671418, 0.0000020687, 0.3466948569, 0.0652251840
140, 69.317, 0.0340475589, 0.0018538684, 0.0000017736, 0.3138470650, 0.0526039787
141, 69.797, 0.0455230698, 0.0018399749, 0.0000014330, 0.3649747670, 0.0639371499
142, 70.280, 0.0442239493, 0.0018278681, 0.0000011351, 0.3473116159, 0.0625139847
143, 70.760, 0.0444152914, 0.0018165209, 0.0000010826, 0.3583242297, 0.0625913218
144, 71.242, 0.0428351797, 0.0018053107, 0.0000012573, 0.3242537975, 0.0609008595
145, 71.727, 0.0415259190, 0.0017927462, 0.0000012642, 0.3325277865, 0.0594660267
146, 72.213, 0.0408575498, 0.0017795399, 0.0000011681, 0.3423267305, 0.0586646311
147, 72.693, 0.0438266024, 0.0017650155, 0.0000011268, 0.3392505646, 0.0614880286
148, 73.177, 0.0420671813, 0.0017519452, 0.0000011337, 0.3461668491, 0.0595979691
149, 73.657, 0.0402022228, 0.0017378732, 0.0000010665, 0.3342461884, 0.0575916208
150, 74.136, 0.0424335226, 0.0017224612, 0.0000010580, 0.3512493670, 0.0596687123
151, 74.619, 0.0369083211, 0.0017073764, 0.0000011003, 0.3391049802, 0.0539930910
152, 75.100, 0.0428249165, 0.0016922842, 0.0000010654, 0.3393980563, 0.0597584136
153, 75.579, 0.0471956693, 0.0016771364, 0.0000012757, 0.3828018010, 0.0639797896
154, 76.062, 0.0405721441, 0.0016627437, 0.0000012613, 0.3342750967, 0.0572121963
155, 76.544, 0.0408332571, 0.0016504420, 0.0000009618, 0.3390105963, 0.0573472977
156, 77.024, 0.0393592790, 0.0016385858, 0.0000007834, 0.3198630214, 0.0557529740
157, 77.504, 0.0424906984, 0.0016266287, 0.0000008202, 0.3294405937, 0.0587651879
158, 77.988, 0.0416071676, 0.0016120104, 0.0000011362, 0.3400007486, 0.0577386320
159, 78.469, 0.0443326905, 0.0015980107, 0.0000010947, 0.3627671301, 0.0603237450
160, 78.948, 0.0407475606, 0.0015835618, 0.0000010883, 0.3419792652, 0.0565940589
161, 79.528, 0.0424221158, 0.0015704953, 0.0000009814, 0.3515088856, 0.0581368804
162, 80.004, 0.0399396084, 0.0015582420, 0.0000011322, 0.3301473260, 0.0555333495
163, 80.485, 0.0454568602, 0.0015460716, 0.0000011479, 0.3462993205, 0.0609290563
164, 80.965, 0.0438091271, 0.0015333460, 0.0000011936, 0.3417259455, 0.0591545254
165, 81.445, 0.0391511172, 0.0015211210, 0.0000012123, 0.3391448855, 0.0543744490
166, 81.924, 0.0419477262, 0.0015111753, 0.0000009518, 0.3375925422, 0.0570689961
167, 82.406, 0.0417907089, 0.0015022772, 0.0000007606, 0.3293440342, 0.0568210892
168, 82.890, 0.0404733308, 0.0014947800, 0.0000007158, 0.3267064095, 0.0554282852
169, 83.370, 0.0424727052, 0.0014866147, 0.0000008187, 0.3333955705, 0.0573470406
170, 83.878, 0.0401782244, 0.0014795236, 0.0000005882, 0.3314128816, 0.0549793430
171, 84.381, 0.0448184498, 0.0014722409, 0.0000003207, 0.3556498885, 0.0595440678
172, 84.865, 0.0403175838, 0.0014660786, 0.0000003484, 0.3397619128, 0.0549818538
173, 85.342, 0.0361909159, 0.0014605516, 0.0000003322, 0.3226201534, 0.0507997572
174, 85.833, 0.0377333798, 0.0014550728, 0.0000002987, 0.3280533254, 0.0522870943
175, 86.318, 0.0387365744, 0.0014486517, 0.0000002836, 0.3286437988, 0.0532259271
176, 86.798, 0.0399131030, 0.0014434808, 0.0000002655, 0.3383441567, 0.0543505661
177, 87.283, 0.0421653353, 0.0014380246, 0.0000003952, 0.3351378143, 0.0565495342
178, 87.773, 0.0386670940, 0.0014352250, 0.0000004100, 0.3262057006, 0.0530234464
179, 88.352, 0.0392666869, 0.0014329603, 0.0000004084, 0.3292411566, 0.0536003709
180, 88.831, 0.0383462496, 0.0014319182, 0.0000003924, 0.3399538398, 0.0526693538
181, 89.311, 0.0457606688, 0.0014301398, 0.0000003867, 0.3548851311, 0.0600659326
182, 89.792, 0.0366657935, 0.0014271894, 0.0000003265, 0.3260431588, 0.0509409532
183, 90.280, 0.0384642929, 0.0014233707, 0.0000001699, 0.3250454068, 0.0526997000
184, 90.759, 0.0423798375, 0.0014202377, 0.0000001637, 0.3446450830, 0.0565838479
185, 91.238, 0.0407236516, 0.0014189413, 0.0000001468, 0.3421933353, 0.0549145341
186, 91.721, 0.0363772959, 0.0014176304, 0.0000001277, 0.3244161308, 0.0505548753
187, 92.201, 0.0352307223, 0.0014156498, 0.0000001680, 0.3117362857, 0.0493889004
188, 92.681, 0.0408367887, 0.0014142098, 0.0000002529, 0.3394342065, 0.0549814142
189, 93.160, 0.0402913727, 0.0014131634, 0.0000002364, 0.3335933685, 0.0544253662
190, 93.640, 0.0401392467, 0.0014122894, 0.0000001879, 0.3410761654, 0.0542640164
191, 94.121, 0.0393508300, 0.0014115341, 0.0000001991, 0.3328255415, 0.0534681603
192, 94.598, 0.0365945064, 0.0014103635, 0.0000001673, 0.3063197732, 0.0506998114
193, 95.078, 0.0337669961, 0.0014096166, 0.0000001655, 0.3116515577, 0.0478648171
194, 95.559, 0.0425812677, 0.0014080750, 0.0000001489, 0.3441648185, 0.0566635057
195, 96.040, 0.0371558443, 0.0014057771, 0.0000002870, 0.3268850446, 0.0512164868
196, 96.530, 0.0369005390, 0.0014033543, 0.0000005567, 0.3202929199, 0.0509396493
197, 97.015, 0.0388411582, 0.0014012468, 0.0000007922, 0.3252727985, 0.0528615490
198, 97.495, 0.0392232612, 0.0014010352, 0.0000006100, 0.3243591189, 0.0532397106
199, 97.975, 0.0381346084, 0.0014014081, 0.0000005280, 0.3342037797, 0.0521539673
200, 98.455, 0.0361284055, 0.0014019611, 0.0000005280, 0.3216629326, 0.0501532964
201, 99.039, 0.0429742076, 0.0014016746, 0.0000007182, 0.3427399099, 0.0569981337
202, 99.518, 0.0387066901, 0.0014009784, 0.0000006798, 0.3410122395, 0.0527232736
203, 100.000, 0.0369780697, 0.0013997332, 0.0000004964, 0.3376823962, 0.0509803630
204, 100.479, 0.0378087014, 0.0013986495, 0.0000003342, 0.3385843635, 0.0517985374
205, 100.959, 0.0386312194, 0.0013957267, 0.0000005164, 0.3269075453, 0.0525936484
206, 101.443, 0.0383955352, 0.0013935308, 0.0000008143, 0.3362393081, 0.0523389876
207, 101.925, 0.0358352661, 0.0013923259, 0.0000007821, 0.3276017010, 0.0497663431
208, 102.405, 0.0355038755, 0.0013920945, 0.0000006514, 0.3216969669, 0.0494313352
209, 102.888, 0.0374097042, 0.0013927204, 0.0000004788, 0.3113705218, 0.0513416938
210, 103.370, 0.0345731489, 0.0013930207, 0.0000004246, 0.3067084253, 0.0485076010
211, 103.852, 0.0369827449, 0.0013933035, 0.0000004297, 0.3319514096, 0.0509200729
212, 104.332, 0.0354686528, 0.0013925803, 0.0000004787, 0.3266782463, 0.0493992455
213, 104.813, 0.0405322053, 0.0013913191, 0.0000004025, 0.3670507073, 0.0544494241
214, 105.293, 0.0348788537, 0.0013906101, 0.0000001911, 0.3276269734, 0.0487868674
215, 105.773, 0.0361824706, 0.0013902702, 0.0000001848, 0.3320523202, 0.0500870198
216, 106.253, 0.0357558988, 0.0013895470, 0.0000002476, 0.3107082248, 0.0496538468
217, 106.733, 0.0402432904, 0.0013887087, 0.0000003473, 0.3379306197, 0.0541338474
218, 107.215, 0.0356189795, 0.0013879712, 0.0000002405, 0.3290693760, 0.0495010950
219, 107.797, 0.0327294245, 0.0013859513, 0.0000001855, 0.3207603693, 0.0465907939
220, 108.275, 0.0375924446, 0.0013835406, 0.0000003067, 0.3343710601, 0.0514309146
221, 108.754, 0.0367254056, 0.0013834236, 0.0000003336, 0.3344467282, 0.0505629778
222, 109.240, 0.0332704186, 0.0013839955, 0.0000003030, 0.3272069991, 0.0471134037
223, 109.720, 0.0361965783, 0.0013847997, 0.0000002452, 0.3338575959, 0.0500470251
224, 110.199, 0.0363060124, 0.0013851076, 0.0000003011, 0.3317848742, 0.0501600988
225, 110.681, 0.0369993076, 0.0013846167, 0.0000003948, 0.3395614624, 0.0508494228
226, 111.162, 0.0339206159, 0.0013845122, 0.0000002496, 0.3256331384, 0.0477682352
227, 111.642, 0.0355135649, 0.0013838520, 0.0000001902, 0.3378384411, 0.0493539907
228, 112.125, 0.0361591354, 0.0013833003, 0.0000004558, 0.3276251256, 0.0499966927
229, 112.607, 0.0380685404, 0.0013824941, 0.0000006078, 0.3459487557, 0.0518995561
230, 113.084, 0.0387772657, 0.0013821189, 0.0000003061, 0.3408156335, 0.0526015162
231, 113.564, 0.0401243716, 0.0013804067, 0.0000002794, 0.3412380517, 0.0539312325
232, 114.050, 0.0376327895, 0.0013780177, 0.0000003728, 0.3406857252, 0.0514166951
233, 114.533, 0.0367068499, 0.0013759442, 0.0000002731, 0.3471635282, 0.0504690222
234, 115.008, 0.0369826853, 0.0013746097, 0.0000001814, 0.3353895843, 0.0507305972
235, 115.489, 0.0332901329, 0.0013734817, 0.0000002729, 0.3101353943, 0.0470276810
236, 115.971, 0.0332975313, 0.0013725118, 0.0000002968, 0.3109945655, 0.0470256172
237, 116.454, 0.0406150743, 0.0013723223, 0.0000002704, 0.3552378416, 0.0543410033
238, 116.943, 0.0339795798, 0.0013730356, 0.0000002266, 0.3287686110, 0.0477121994
239, 117.426, 0.0334296264, 0.0013746518, 0.0000003081, 0.3270101547, 0.0471792258
240, 117.905, 0.0374243967, 0.0013749768, 0.0000003338, 0.3197393417, 0.0511775017
241, 118.487, 0.0307555590, 0.0013746305, 0.0000003711, 0.2965595722, 0.0445055738
242, 118.973, 0.0410656966, 0.0013752436, 0.0000003977, 0.3587204814, 0.0548221059
243, 119.459, 0.0323630311, 0.0013753409, 0.0000003712, 0.3133831322, 0.0461201519
244, 119.943, 0.0357742347, 0.0013744157, 0.0000003140, 0.3431326449, 0.0495215319
245, 120.425, 0.0338943452, 0.0013729371, 0.0000002762, 0.3167552054, 0.0476264805
246, 120.910, 0.0323686525, 0.0013716239, 0.0000004105, 0.3250779510, 0.0460889973
247, 121.397, 0.0346818194, 0.0013693972, 0.0000004095, 0.3062071502, 0.0483798869
248, 121.877, 0.0360370353, 0.0013684134, 0.0000002869, 0.3423635364, 0.0497240387
249, 122.355, 0.0325449035, 0.0013670432, 0.0000003013, 0.3188027740, 0.0462183505
250, 122.836, 0.0412227288, 0.0013656053, 0.0000003595, 0.3554962277, 0.0548823774
251, 123.318, 0.0294098090, 0.0013645437, 0.0000001492, 0.3021366894, 0.0430567339
252, 123.801, 0.0330173261, 0.0013628493, 0.0000001994, 0.3317133784, 0.0466478132
253, 124.281, 0.0368272811, 0.0013607929, 0.0000002724, 0.3416393697, 0.0504379310
254, 124.762, 0.0353078432, 0.0013604108, 0.0000002838, 0.3251715899, 0.0489147902
255, 125.248, 0.0355487764, 0.0013599560, 0.0000003238, 0.3323108554, 0.0491515733
256, 125.728, 0.0328741409, 0.0013602288, 0.0000002807, 0.3188872039, 0.0464792326
257, 126.209, 0.0353323407, 0.0013603098, 0.0000002708, 0.3385479152, 0.0489381477
258, 126.690, 0.0325251073, 0.0013600449, 0.0000002071, 0.3194422424, 0.0461276285
259, 127.268, 0.0340598412, 0.0013590619, 0.0000002294, 0.3204546571, 0.0476527549
260, 127.751, 0.0356533118, 0.0013569995, 0.0000003269, 0.3335916996, 0.0492265746
261, 128.236, 0.0293352678, 0.0013545742, 0.0000003153, 0.3025819957, 0.0428841636
262, 128.719, 0.0350037590, 0.0013523976, 0.0000002881, 0.3230770528, 0.0485306159
263, 129.200, 0.0321904160, 0.0013500755, 0.0000002924, 0.3135269582, 0.0456940942
264, 129.680, 0.0327655971, 0.0013487869, 0.0000003908, 0.3255995512, 0.0462573729
265, 130.157, 0.0407459922, 0.0013488588, 0.0000003262, 0.3581297994, 0.0542378426
266, 130.634, 0.0370838977, 0.0013499042, 0.0000002796, 0.3412953913, 0.0505857356
267, 131.118, 0.0334047042, 0.0013514403, 0.0000003025, 0.3330726922, 0.0469221324
268, 131.601, 0.0380712301, 0.0013517246, 0.0000002461, 0.3413954079, 0.0515909381
269, 132.083, 0.0336878002, 0.0013505605, 0.0000003566, 0.3084764183, 0.0471969694
270, 132.570, 0.0308702625, 0.0013489859, 0.0000003435, 0.3325276971, 0.0443635583
271, 133.057, 0.0356976651, 0.0013475691, 0.0000003229, 0.3362167776, 0.0491765849
272, 133.540, 0.0378702953, 0.0013476611, 0.0000003198, 0.3227402866, 0.0513501056
273, 134.024, 0.0375177301, 0.0013489997, 0.0000005298, 0.3419417441, 0.0510130227
274, 134.518, 0.0334374681, 0.0013494409, 0.0000008007, 0.3191795945, 0.0469398834
275, 135.009, 0.0367752872, 0.0013473468, 0.0000005837, 0.3415347934, 0.0502545945
276, 135.489, 0.0330576152, 0.0013448800, 0.0000008114, 0.3263147175, 0.0465145297
277, 135.969, 0.0325344577, 0.0013408283, 0.0000007493, 0.3188226819, 0.0459502302
278, 136.451, 0.0377444811, 0.0013371882, 0.0000004704, 0.3397114575, 0.0511210673
279, 136.936, 0.0325296298, 0.0013351480, 0.0000008545, 0.3171011209, 0.0458896533
280, 137.422, 0.0351159126, 0.0013333445, 0.0000007592, 0.3324011862, 0.0484569520
281, 138.007, 0.0320690274, 0.0013312636, 0.0000004973, 0.3257300556, 0.0453866385
282, 138.492, 0.0324758291, 0.0013293398, 0.0000009402, 0.3173104823, 0.0457786322
283, 138.975, 0.0272146650, 0.0013286289, 0.0000006623, 0.2984879017, 0.0405075774
284, 139.457, 0.0353718512, 0.0013279606, 0.0000003763, 0.3182542622, 0.0486552194
285, 139.935, 0.0322167650, 0.0013272670, 0.0000007022, 0.3108975887, 0.0454964563
286, 140.423, 0.0324046835, 0.0013251274, 0.0000006375, 0.3063705266, 0.0456623323
287, 140.907, 0.0361366160, 0.0013228704, 0.0000004807, 0.3292867243, 0.0493701249
288, 141.386, 0.0321069956, 0.0013192397, 0.0000003845, 0.3147594929, 0.0453032367
289, 141.868, 0.0352342427, 0.0013144822, 0.0000005560, 0.3413378894, 0.0483846217
290, 142.356, 0.0344180167, 0.0013089740, 0.0000005542, 0.3278602362, 0.0475132987
291, 142.841, 0.0314528234, 0.0013039093, 0.0000003780, 0.3178403378, 0.0444956981
292, 143.324, 0.0300119743, 0.0012987701, 0.0000006440, 0.3119713068, 0.0430061184
293, 143.806, 0.0355254896, 0.0012916432, 0.0000004562, 0.3244428337, 0.0484464839
294, 144.290, 0.0331930704, 0.0012803666, 0.0000005137, 0.3212237656, 0.0460018739
295, 144.774, 0.0326111913, 0.0012704976, 0.0000005797, 0.3109453022, 0.0453219637
